MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,7,M ,ISM,M1,WTEMP,,18.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,6,M ,ISM,M1,WTEMP,,18.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,14.2,B ,ISM,M1,WTEMP,,18.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,19556,BAY450,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/15/06,8:45:00,17.3,1.5,4.5,0.5,AP,ISM,M1,WTEMP,,12.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,1,AP,ISM,M1,WTEMP,,17.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,5,M ,ISM,M1,WTEMP,,18.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,4,M ,ISM,M1,WTEMP,,18.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,3,M ,ISM,M1,WTEMP,,17.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,2,M ,ISM,M1,WTEMP,,17.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,14,B ,ISM,M1,WTEMP,,21.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12414,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/16/06,8:40:00,15.2,2.5,8.5,0.5,S ,ISM,M1,WTEMP,,17.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,8,AP,ISM,M1,WTEMP,,21.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,7,M ,ISM,M1,WTEMP,,21.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,6,M ,ISM,M1,WTEMP,,21.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,5,M ,ISM,M1,WTEMP,,21.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,4,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,11,BP,ISM,M1,WTEMP,,21.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,13,M ,ISM,M1,WTEMP,,21.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,12,M ,ISM,M1,WTEMP,,21.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,10,M ,ISM,M1,WTEMP,,21.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,9,M ,ISM,M1,WTEMP,,21.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,15.9,B ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,14,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,13,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,12,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,10,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,0.5,S ,ISM,M1,WTEMP,,20.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,3,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,2,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,12111,BAY449,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/2/06,8:47:00,15,9.5,9.5,1,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,15,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,2,AP,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,5,M ,ISM,M1,WTEMP,,23.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,4,M ,ISM,M1,WTEMP,,23.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,3,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,1,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,11,BP,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,9,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,8,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,7,M ,ISM,M1,WTEMP,,23.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,6,M ,ISM,M1,WTEMP,,23.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,10,BP,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,13,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,12,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,11,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,9,M ,ISM,M1,WTEMP,,24,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,14,B ,ISM,M1,WTEMP,,24.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11764,BAY447,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/18/06,8:30:00,16.9,3.5,9.5,0.5,S ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,5,AP,ISM,M1,WTEMP,,27.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,8,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,7,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,6,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,4,M ,ISM,M1,WTEMP,,28,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,10,BP,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,13,M ,ISM,M1,WTEMP,,28,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,12,M ,ISM,M1,WTEMP,,28,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,11,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,9,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,2,AP,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,0.5,S ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,8,M ,ISM,M1,WTEMP,,24,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,7,M ,ISM,M1,WTEMP,,24,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,6,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,4,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,3,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,1,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11444,BAY446,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/5/06,8:40:00,15,,,5,AP,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,5,AP,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,8,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,7,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,6,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,4,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,10,BP,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,13,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,12,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,11,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,9,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,10940,BAY444,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/14/06,8:45:00,15,,,14,B ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,14.3,B ,ISM,M1,WTEMP,,28,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,0.5,S ,ISM,M1,WTEMP,,29.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,3,M ,ISM,M1,WTEMP,,28.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,2,M ,ISM,M1,WTEMP,,28.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,1,M ,ISM,M1,WTEMP,,29.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,11326,BAY445,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/28/06,12:23:00,15.3,,,14,M ,ISM,M1,WTEMP,,28,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,12,AP,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,10,M ,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,9,M ,ISM,M1,WTEMP,,15.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,8,M ,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,7,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,15,B ,ISM,M1,WTEMP,,15.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,15,BP,ISM,M1,WTEMP,,15.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,6,AP,ISM,M1,WTEMP,,18.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,5,M ,ISM,M1,WTEMP,,18.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,4,M ,ISM,M1,WTEMP,,18.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,3,M ,ISM,M1,WTEMP,,18.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,2,M ,ISM,M1,WTEMP,,18.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,0.5,S ,ISM,M1,WTEMP,,19.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,1,M ,ISM,M1,WTEMP,,19.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,14,M ,ISM,M1,WTEMP,,15.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,13,M ,ISM,M1,WTEMP,,15.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,11,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,9,M ,ISM,M1,WTEMP,,18.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,8,M ,ISM,M1,WTEMP,,18.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43508,BAY398,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/10/04,9:00:00,15,7.5,10.5,7,M ,ISM,M1,WTEMP,,18.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,0.5,S ,ISM,M1,WTEMP,,16,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,15.6,B ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,6,M ,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,5,M ,ISM,M1,WTEMP,,15.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,4,M ,ISM,M1,WTEMP,,15.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,3,M ,ISM,M1,WTEMP,,16,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,2,M ,ISM,M1,WTEMP,,16,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,43339,BAY397,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/04,8:40:00,16,13.5,14.5,1,M ,ISM,M1,WTEMP,,16,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,15,M ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,14,M ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,8,BP,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,4,M ,ISM,M1,WTEMP,,4.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,3,M ,ISM,M1,WTEMP,,4.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,2,M ,ISM,M1,WTEMP,,4.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46039,BAY592,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/13,8:25:00,15.5,,,13,M ,ISM,M1,WTEMP,,6.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,46220,BAY594,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/11/13,8:32:00,16.6,2.5,6.5,13,M ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
