,Date Time,Site,variable,mean,sd,se
38489,9/2/23 7:00,ASHC,Temperature,20.08822,0.180485688,0.073682974
38490,9/2/23 7:00,FENC,Actual Conductivity,32468.58333,123.1997797,50.29609943
38491,9/2/23 7:00,FENC,Salinity,23.60064,0.07860424,0.032090047
38492,9/2/23 7:00,FENC,Resistivity,30.79937167,0.116669718,0.047630213
38493,9/2/23 7:00,FENC,Total Dissolved Solids,24.02774833,0.071234548,0.029081383
38494,9/2/23 7:00,FENC,RDO Concentration,4.195151333,0.038428908,0.015688536
38495,9/2/23 7:00,FENC,RDO Saturation,52.02520667,0.535232573,0.218507783
38496,9/2/23 7:00,FENC,Oxygen Partial Pressure,72.03475,0.737490407,0.301079198
38497,9/2/23 7:00,FENC,Chlorophyll-a Fluorescence,0.042816988,0.002157637,0.000880852
38498,9/2/23 7:00,FENC,pH,7.158174333,0.010492648,0.004283606
38499,9/2/23 7:00,FENC,pH mV,-15.30488333,0.60929942,0.248745447
38500,9/2/23 7:00,FENC,Temperature,18.63037833,0.039476525,0.016116224
38501,9/2/23 8:00,ASHC,Actual Conductivity,28401.95667,386.5623491,157.8134182
38502,9/2/23 8:00,ASHC,Salinity,19.85434,0.290047348,0.118411334
38503,9/2/23 8:00,ASHC,Resistivity,35.21433833,0.484705515,0.197880198
38504,9/2/23 8:00,ASHC,Total Dissolved Solids,20.51103,0.272513954,0.111253356
38505,9/2/23 8:00,ASHC,RDO Concentration,2.407983667,0.429902708,0.175507046
38506,9/2/23 8:00,ASHC,RDO Saturation,28.62367833,5.072218458,2.070724514
38507,9/2/23 8:00,ASHC,Oxygen Partial Pressure,41.51534,7.361621673,3.005369463
38508,9/2/23 8:00,ASHC,Chlorophyll-a Fluorescence,1.071290767,0.183976363,0.075108036
38509,9/2/23 8:00,ASHC,pH,7.416322167,0.02500072,0.010206501
38510,9/2/23 8:00,ASHC,pH mV,-23.14329167,1.44674065,0.590629397
38511,9/2/23 8:00,ASHC,Temperature,19.76773667,0.089444177,0.036515432
38512,9/2/23 8:00,FENC,Actual Conductivity,32264.96167,20.61471069,8.415920396
38513,9/2/23 8:00,FENC,Salinity,23.39500833,0.041913771,0.017111225
38514,9/2/23 8:00,FENC,Resistivity,30.993385,0.019796798,0.008082009
38515,9/2/23 8:00,FENC,Total Dissolved Solids,23.83557333,0.040648927,0.016594855
38516,9/2/23 8:00,FENC,RDO Concentration,4.120465667,0.055713712,0.022745028
38517,9/2/23 8:00,FENC,RDO Saturation,51.11499833,0.716288959,0.292423743
38518,9/2/23 8:00,FENC,Oxygen Partial Pressure,70.76668833,0.988166017,0.403417087
38519,9/2/23 8:00,FENC,Chlorophyll-a Fluorescence,0.038494825,0.001215247,0.000496122
38520,9/2/23 8:00,FENC,pH,7.132777833,0.005177339,0.00211364
38521,9/2/23 8:00,FENC,pH mV,-13.83821167,0.296771107,0.121156297
38522,9/2/23 8:00,FENC,Temperature,18.710605,0.067538247,0.027572374
38523,9/2/23 9:00,ASHC,Actual Conductivity,36560.97833,1821.502395,743.6252387
38524,9/2/23 9:00,ASHC,Salinity,25.38775833,1.226955253,0.500902385
38525,9/2/23 9:00,ASHC,Resistivity,27.413005,1.480053562,0.604229336
38526,9/2/23 9:00,ASHC,Total Dissolved Solids,25.58412667,1.113376703,0.454534136
38527,9/2/23 9:00,ASHC,RDO Concentration,3.340158667,0.915032044,0.373560267
38528,9/2/23 9:00,ASHC,RDO Saturation,42.28173,11.9434362,4.875887409
38529,9/2/23 9:00,ASHC,Oxygen Partial Pressure,61.184525,17.26148498,7.046971736
38530,9/2/23 9:00,ASHC,Chlorophyll-a Fluorescence,1.10165335,0.139798486,0.057072493
38531,9/2/23 9:00,ASHC,pH,7.5918745,0.088045046,0.03594424
38532,9/2/23 9:00,ASHC,pH mV,-33.52205,5.174809164,2.112606995
38533,9/2/23 9:00,ASHC,Temperature,21.264655,0.333819722,0.136281331
38534,9/2/23 9:00,FENC,Actual Conductivity,33964.42,3504.192171,1430.580463
38535,9/2/23 9:00,FENC,Salinity,24.21821333,2.175505489,0.888146397
38536,9/2/23 9:00,FENC,Resistivity,29.685035,2.824785255,1.153213751
38537,9/2/23 9:00,FENC,Total Dissolved Solids,24.55368,1.953687981,0.797589778
38538,9/2/23 9:00,FENC,RDO Concentration,5.034305833,1.447043877,0.590753189
38539,9/2/23 9:00,FENC,RDO Saturation,64.41819833,20.97733903,8.563962798
38540,9/2/23 9:00,FENC,Oxygen Partial Pressure,89.02377333,28.82368793,11.76722132
38541,9/2/23 9:00,FENC,Chlorophyll-a Fluorescence,0.038304205,0.002703795,0.00110382
38542,9/2/23 9:00,FENC,pH,7.306788167,0.303795193,0.124023868
38543,9/2/23 9:00,FENC,pH mV,-24.04650167,17.79129498,7.263265759
38544,9/2/23 9:00,FENC,Temperature,19.65037833,1.108478848,0.452534595
38545,9/2/23 10:00,ASHC,Actual Conductivity,38016.49,218.6083625,89.24649028
38546,9/2/23 10:00,ASHC,Salinity,26.31145833,0.163221103,0.066634736
38547,9/2/23 10:00,ASHC,Resistivity,26.305105,0.15227053,0.062164184
38548,9/2/23 10:00,ASHC,Total Dissolved Solids,26.41585833,0.147555726,0.060239373
38549,9/2/23 10:00,ASHC,RDO Concentration,5.714623667,0.232161943,0.094779716
38550,9/2/23 10:00,ASHC,RDO Saturation,73.041305,3.012587013,1.229883498
38551,9/2/23 10:00,ASHC,Oxygen Partial Pressure,105.6483683,4.35287709,1.777054631
38552,9/2/23 10:00,ASHC,Chlorophyll-a Fluorescence,1.16830515,0.438269967,0.178922965
38553,9/2/23 10:00,ASHC,pH,7.792381667,0.024468239,0.009989117
38554,9/2/23 10:00,ASHC,pH mV,-45.28562333,1.43613308,0.586298875
38555,9/2/23 10:00,ASHC,Temperature,21.62040167,0.034076347,0.01391161
38556,9/2/23 10:00,FENC,Actual Conductivity,40669.50833,171.8656222,70.16384646
38557,9/2/23 10:00,FENC,Salinity,28.425915,0.05549033,0.022653832
38558,9/2/23 10:00,FENC,Resistivity,24.58881167,0.103969017,0.042445174
38559,9/2/23 10:00,FENC,Total Dissolved Solids,28.32132333,0.046017529,0.018786577
38560,9/2/23 10:00,FENC,RDO Concentration,7.699961,0.106675026,0.043549897
38561,9/2/23 10:00,FENC,RDO Saturation,103.69325,1.692411765,0.69092421
38562,9/2/23 10:00,FENC,Oxygen Partial Pressure,142.9633667,2.305960907,0.941404598
38563,9/2/23 10:00,FENC,Chlorophyll-a Fluorescence,0.070698892,0.060218809,0.024584226
38564,9/2/23 10:00,FENC,pH,7.937727333,0.026368786,0.010765012
38565,9/2/23 10:00,FENC,pH mV,-61.03555167,1.566533877,0.639534777
38566,9/2/23 10:00,FENC,Temperature,21.513025,0.128115301,0.052302853
38567,9/2/23 11:00,ASHC,Actual Conductivity,38405.475,176.1843953,71.92697819
38568,9/2/23 11:00,ASHC,Salinity,26.44824833,0.111813807,0.045647796
38569,9/2/23 11:00,ASHC,Resistivity,26.03841167,0.119980818,0.048981964
38570,9/2/23 11:00,ASHC,Total Dissolved Solids,26.53231333,0.100524513,0.04103896
38571,9/2/23 11:00,ASHC,RDO Concentration,6.198074,0.078148463,0.031903977
38572,9/2/23 11:00,ASHC,RDO Saturation,79.69186,1.060643427,0.433005866
38573,9/2/23 11:00,ASHC,Oxygen Partial Pressure,115.2169667,1.524510966,0.622378996
38574,9/2/23 11:00,ASHC,Chlorophyll-a Fluorescence,1.203564633,0.391161308,0.159690935
38575,9/2/23 11:00,ASHC,pH,7.882454167,0.018569515,0.007580973
38576,9/2/23 11:00,ASHC,pH mV,-50.60275167,1.102473175,0.450082789
38577,9/2/23 11:00,ASHC,Temperature,21.904325,0.093480136,0.038163106
38578,9/2/23 11:00,FENC,Actual Conductivity,40993.98833,39.55065735,16.14648825
38579,9/2/23 11:00,FENC,Salinity,28.49113833,0.006282189,0.002564693
38580,9/2/23 11:00,FENC,Resistivity,24.39384,0.023551404,0.009614821
38581,9/2/23 11:00,FENC,Total Dissolved Solids,28.37101,0.006594234,0.002692085
38582,9/2/23 11:00,FENC,RDO Concentration,7.974801333,0.125527073,0.051246213
38583,9/2/23 11:00,FENC,RDO Saturation,108.0270333,1.785221537,0.72881364
38584,9/2/23 11:00,FENC,Oxygen Partial Pressure,148.86565,2.449029655,0.99981217
38585,9/2/23 11:00,FENC,Chlorophyll-a Fluorescence,0.233215483,0.105319716,0.042996594
38586,9/2/23 11:00,FENC,pH,7.9825415,0.010865823,0.004435954
38587,9/2/23 11:00,FENC,pH mV,-63.72094167,0.646487392,0.263927372
38588,9/2/23 11:00,FENC,Temperature,21.816835,0.054755527,0.02235385
38589,9/2/23 12:00,ASHC,Actual Conductivity,38752.475,154.5978824,63.11432118
38590,9/2/23 12:00,ASHC,Salinity,26.60085667,0.10163251,0.041491298
38591,9/2/23 12:00,ASHC,Resistivity,25.805145,0.103562746,0.042279314
38592,9/2/23 12:00,ASHC,Total Dissolved Solids,26.66519667,0.091081494,0.037183864
38593,9/2/23 12:00,ASHC,RDO Concentration,6.175909,0.163870228,0.06689974
38594,9/2/23 12:00,ASHC,RDO Saturation,79.75927667,2.047602867,0.83593037
38595,9/2/23 12:00,ASHC,Oxygen Partial Pressure,115.2788,2.964627942,1.210304289
38596,9/2/23 12:00,ASHC,Chlorophyll-a Fluorescence,1.433179383,0.502848918,0.205287211
38597,9/2/23 12:00,ASHC,pH,7.926083,0.012251747,0.005001755
38598,9/2/23 12:00,ASHC,pH mV,-53.19237667,0.723400278,0.295326927
38599,9/2/23 12:00,ASHC,Temperature,22.10168667,0.033111389,0.013517668
38600,9/2/23 12:00,FENC,Actual Conductivity,41073.86333,81.64676617,33.33215271
38601,9/2/23 12:00,FENC,Salinity,28.49302167,0.019166973,0.007824884
38602,9/2/23 12:00,FENC,Resistivity,24.34646333,0.048369043,0.019746579
38603,9/2/23 12:00,FENC,Total Dissolved Solids,28.369975,0.015174256,0.006194864
38604,9/2/23 12:00,FENC,RDO Concentration,8.264889,0.040488674,0.016529432
38605,9/2/23 12:00,FENC,RDO Saturation,112.1547167,0.655190184,0.267480273
38606,9/2/23 12:00,FENC,Oxygen Partial Pressure,154.52925,0.889436641,0.363110988
38607,9/2/23 12:00,FENC,Chlorophyll-a Fluorescence,0.287231767,0.077185764,0.031510956
38608,9/2/23 12:00,FENC,pH,8.004986167,0.006202089,0.002531992
38609,9/2/23 12:00,FENC,pH mV,-65.056085,0.377433054,0.154086399
38610,9/2/23 12:00,FENC,Temperature,21.91440333,0.071863764,0.029338259
38611,9/2/23 13:00,ASHC,Actual Conductivity,38891.835,39.05904697,15.94578915
38612,9/2/23 13:00,ASHC,Salinity,26.647835,0.006160116,0.002514857
38613,9/2/23 13:00,ASHC,Resistivity,25.71236,0.025823719,0.010542489
38614,9/2/23 13:00,ASHC,Total Dissolved Solids,26.705065,0.005311485,0.002168405
38615,9/2/23 13:00,ASHC,RDO Concentration,5.0244075,0.885493442,0.361501184
38616,9/2/23 13:00,ASHC,RDO Saturation,65.020665,11.40770435,4.657175798
38617,9/2/23 13:00,ASHC,Oxygen Partial Pressure,93.96197167,16.49180524,6.732751294
38618,9/2/23 13:00,ASHC,Chlorophyll-a Fluorescence,1.577551267,0.639668419,0.261143539
38619,9/2/23 13:00,ASHC,pH,7.9278345,0.015787766,0.006445329
38620,9/2/23 13:00,ASHC,pH mV,-53.31357333,0.917891437,0.37472761
38621,9/2/23 13:00,ASHC,Temperature,22.205515,0.047754608,0.019495737
38622,9/2/23 13:00,FENC,Actual Conductivity,41331.07833,62.25152734,25.41407962
38623,9/2/23 13:00,FENC,Salinity,28.529215,0.004690206,0.001914768
38624,9/2/23 13:00,FENC,Resistivity,24.194915,0.03644,0.014876568
38625,9/2/23 13:00,FENC,Total Dissolved Solids,28.39511333,0.003732949,0.00152397
38626,9/2/23 13:00,FENC,RDO Concentration,8.305007667,0.046762383,0.019090663
38627,9/2/23 13:00,FENC,RDO Saturation,113.2623333,0.750213886,0.306273536
38628,9/2/23 13:00,FENC,Oxygen Partial Pressure,155.98725,1.018033384,0.415610389
38629,9/2/23 13:00,FENC,Chlorophyll-a Fluorescence,0.598516933,0.104730298,0.042755965
38630,9/2/23 13:00,FENC,pH,8.019431,0.004888258,0.001995623
38631,9/2/23 13:00,FENC,pH mV,-65.960885,0.299193324,0.122145163
38632,9/2/23 13:00,FENC,Temperature,22.17908667,0.074492289,0.03041135
38633,9/2/23 14:00,ASHC,Actual Conductivity,39032.435,85.98263772,35.10226486
38634,9/2/23 14:00,ASHC,Salinity,26.649965,0.02700083,0.011023043
38635,9/2/23 14:00,ASHC,Resistivity,25.61982,0.056443662,0.023043029
38636,9/2/23 14:00,ASHC,Total Dissolved Solids,26.70255833,0.024414257,0.009967079
38637,9/2/23 14:00,ASHC,RDO Concentration,3.381206,0.853668214,0.348508589
38638,9/2/23 14:00,ASHC,RDO Saturation,43.92247667,11.16786475,4.559261691
38639,9/2/23 14:00,ASHC,Oxygen Partial Pressure,63.45138,16.12335986,6.582334098
38640,9/2/23 14:00,ASHC,Chlorophyll-a Fluorescence,1.43226335,0.705732254,0.288113986
38641,9/2/23 14:00,ASHC,pH,7.835504833,0.03805923,0.015537616
38642,9/2/23 14:00,ASHC,pH mV,-47.93286167,2.242261145,0.915399279
38643,9/2/23 14:00,ASHC,Temperature,22.38937333,0.10331794,0.042179372
38644,9/2/23 14:00,FENC,Actual Conductivity,41766.73,256.3602909,104.6586505
38645,9/2/23 14:00,FENC,Salinity,28.55711167,0.018385688,0.007505926
38646,9/2/23 14:00,FENC,Resistivity,23.94325,0.146688247,0.059885226
38647,9/2/23 14:00,FENC,Total Dissolved Solids,28.40708667,0.009209957,0.003759949
38648,9/2/23 14:00,FENC,RDO Concentration,8.253264667,0.06584519,0.026881186
38649,9/2/23 14:00,FENC,RDO Saturation,113.5875167,0.650623659,0.265615997
38650,9/2/23 14:00,FENC,Oxygen Partial Pressure,156.3027833,0.902444342,0.36842136
38651,9/2/23 14:00,FENC,Chlorophyll-a Fluorescence,0.522187533,0.171395163,0.069971782
38652,9/2/23 14:00,FENC,pH,8.008571667,0.011386524,0.004648529
38653,9/2/23 14:00,FENC,pH mV,-65.434775,0.610806138,0.249360562
38654,9/2/23 14:00,FENC,Temperature,22.68004,0.291230148,0.11889421
38655,9/2/23 15:00,ASHC,Actual Conductivity,39273.37667,69.40303874,28.33367192
38656,9/2/23 15:00,ASHC,Salinity,26.640625,0.024007784,0.009801137
38657,9/2/23 15:00,ASHC,Resistivity,25.46260833,0.045003115,0.018372445
38658,9/2/23 15:00,ASHC,Total Dissolved Solids,26.68627333,0.024416868,0.009968145
38659,9/2/23 15:00,ASHC,RDO Concentration,4.621146167,0.341486864,0.139411428
38660,9/2/23 15:00,ASHC,RDO Saturation,60.37373667,4.532602031,1.850427031
38661,9/2/23 15:00,ASHC,Oxygen Partial Pressure,87.17138167,6.534488544,2.667693777
38662,9/2/23 15:00,ASHC,Chlorophyll-a Fluorescence,1.516002917,0.65988635,0.269397474
38663,9/2/23 15:00,ASHC,pH,7.8651895,0.01490771,0.006086047
38664,9/2/23 15:00,ASHC,pH mV,-49.72974333,0.858422907,0.350449684
38665,9/2/23 15:00,ASHC,Temperature,22.72706833,0.130242425,0.053171247
38666,9/2/23 15:00,FENC,Actual Conductivity,42756.59833,338.2898763,138.1062637
38667,9/2/23 15:00,FENC,Salinity,28.59528333,0.019024609,0.007766764
38668,9/2/23 15:00,FENC,Resistivity,23.38942167,0.185011741,0.075530727
38669,9/2/23 15:00,FENC,Total Dissolved Solids,28.41371333,0.009679691,0.003951717
38670,9/2/23 15:00,FENC,RDO Concentration,7.767963333,0.237718396,0.097048129
38671,9/2/23 15:00,FENC,RDO Saturation,109.1619333,2.581713427,1.053980093
38672,9/2/23 15:00,FENC,Oxygen Partial Pressure,149.9040333,3.651662159,1.490784834
38673,9/2/23 15:00,FENC,Chlorophyll-a Fluorescence,0.089791228,0.090416126,0.036912229
38674,9/2/23 15:00,FENC,pH,7.9199595,0.0418554,0.017087395
38675,9/2/23 15:00,FENC,pH mV,-60.47010333,2.387713917,0.974780125
38676,9/2/23 15:00,FENC,Temperature,23.85394,0.391911427,0.15999717
38677,9/2/23 16:00,ASHC,Actual Conductivity,39438.46667,31.6688602,12.92875804
38678,9/2/23 16:00,ASHC,Salinity,26.55907667,0.04459113,0.018204253
38679,9/2/23 16:00,ASHC,Resistivity,25.35597,0.020364155,0.008313631
38680,9/2/23 16:00,ASHC,Total Dissolved Solids,26.60464167,0.042817289,0.017480085
38681,9/2/23 16:00,ASHC,RDO Concentration,4.297066667,0.251517115,0.102681432
38682,9/2/23 16:00,ASHC,RDO Saturation,56.46989667,3.209100433,1.310109766
38683,9/2/23 16:00,ASHC,Oxygen Partial Pressure,81.48686833,4.645637822,1.896573699
38684,9/2/23 16:00,ASHC,Chlorophyll-a Fluorescence,1.45348755,0.707261964,0.288738488
38685,9/2/23 16:00,ASHC,pH,7.841284167,0.013498187,0.005510612
38686,9/2/23 16:00,ASHC,pH mV,-48.38585833,0.774170663,0.31605385
38687,9/2/23 16:00,ASHC,Temperature,23.091985,0.121007619,0.049401154
38688,9/2/23 16:00,FENC,Actual Conductivity,42642.78333,758.3055286,309.5769357
38689,9/2/23 16:00,FENC,Salinity,28.129565,0.508553002,0.207615894
38690,9/2/23 16:00,FENC,Resistivity,23.45688167,0.421988028,0.172275891
38691,9/2/23 16:00,FENC,Total Dissolved Solids,27.98425667,0.452833951,0.184868686
38692,9/2/23 16:00,FENC,RDO Concentration,6.904303667,0.278608062,0.113741265
38693,9/2/23 16:00,FENC,RDO Saturation,97.898195,4.35579222,1.778244727
38694,9/2/23 16:00,FENC,Oxygen Partial Pressure,134.2736833,5.954813744,2.431042531
38695,9/2/23 16:00,FENC,Chlorophyll-a Fluorescence,0.04476701,0.001626579,0.000664048
38696,9/2/23 16:00,FENC,pH,7.736550667,0.071886798,0.029347662
38697,9/2/23 16:00,FENC,pH mV,-49.77305667,4.258401399,1.738485091
38698,9/2/23 16:00,FENC,Temperature,24.50036667,0.085953616,0.035090417
38699,9/2/23 17:00,ASHC,Actual Conductivity,39300.76833,133.3331808,54.43304312
38700,9/2/23 17:00,ASHC,Salinity,26.29282833,0.137163611,0.05599681
38701,9/2/23 17:00,ASHC,Resistivity,25.44504,0.086402865,0.035273822
38702,9/2/23 17:00,ASHC,Total Dissolved Solids,26.358255,0.12521204,0.051117601
38703,9/2/23 17:00,ASHC,RDO Concentration,3.414210167,0.327559779,0.13372572
38704,9/2/23 17:00,ASHC,RDO Saturation,45.03600167,4.310514918,1.759760346
38705,9/2/23 17:00,ASHC,Oxygen Partial Pressure,64.955025,6.219424373,2.539069368
38706,9/2/23 17:00,ASHC,Chlorophyll-a Fluorescence,1.570665617,0.757962095,0.309436729
38707,9/2/23 17:00,ASHC,pH,7.770893833,0.052887871,0.021591383
38708,9/2/23 17:00,ASHC,pH mV,-44.291815,3.10213616,1.266441784
38709,9/2/23 17:00,ASHC,Temperature,23.38588,0.071225351,0.029077628
38710,9/2/23 17:00,FENC,Actual Conductivity,38663.97333,1160.112155,473.613804
38711,9/2/23 17:00,FENC,Salinity,25.55411,0.714368803,0.291639843
38712,9/2/23 17:00,FENC,Resistivity,25.88309167,0.768887648,0.313897068
38713,9/2/23 17:00,FENC,Total Dissolved Solids,25.67992333,0.641541916,0.26190839
38714,9/2/23 17:00,FENC,RDO Concentration,5.9636045,0.257943943,0.105305174
38715,9/2/23 17:00,FENC,RDO Saturation,82.42926333,4.283530841,1.748744143
38716,9/2/23 17:00,FENC,Oxygen Partial Pressure,113.1858167,5.828201605,2.379353342
38717,9/2/23 17:00,FENC,Chlorophyll-a Fluorescence,0.04892706,0.003729423,0.00152253
38718,9/2/23 17:00,FENC,pH,7.4492645,0.075810549,0.030949527
38719,9/2/23 17:00,FENC,pH mV,-32.739245,4.497241952,1.835991339
38720,9/2/23 17:00,FENC,Temperature,23.87674,0.260105063,0.106187447
38721,9/2/23 18:00,ASHC,Actual Conductivity,38309.33333,782.5802112,319.4870334
38722,9/2/23 18:00,ASHC,Salinity,25.42939667,0.593680981,0.242369246
38723,9/2/23 18:00,ASHC,Resistivity,26.112525,0.5418806,0.221221828
38724,9/2/23 18:00,ASHC,Total Dissolved Solids,25.572025,0.539243742,0.220145336
38725,9/2/23 18:00,ASHC,RDO Concentration,3.276669333,0.524388508,0.214080712
38726,9/2/23 18:00,ASHC,RDO Saturation,43.19542833,6.945527486,2.835499722
38727,9/2/23 18:00,ASHC,Oxygen Partial Pressure,62.27448333,10.01342285,4.087962761
38728,9/2/23 18:00,ASHC,Chlorophyll-a Fluorescence,1.856001067,1.144512418,0.467245238
38729,9/2/23 18:00,ASHC,pH,7.714142,0.050700399,0.020698351
38730,9/2/23 18:00,ASHC,pH mV,-40.98653833,2.987428368,1.219612524
38731,9/2/23 18:00,ASHC,Temperature,23.62689,0.060590399,0.024735927
38732,9/2/23 18:00,FENC,Actual Conductivity,36591.975,294.5994855,120.2697363
38733,9/2/23 18:00,FENC,Salinity,24.39154,0.133323138,0.054428943
38734,9/2/23 18:00,FENC,Resistivity,27.32987,0.219223946,0.089497801
38735,9/2/23 18:00,FENC,Total Dissolved Solids,24.637655,0.118474782,0.048367127
38736,9/2/23 18:00,FENC,RDO Concentration,5.295562833,0.158900706,0.064870942
38737,9/2/23 18:00,FENC,RDO Saturation,71.80341667,2.41479566,0.9858362
38738,9/2/23 18:00,FENC,Oxygen Partial Pressure,98.71829167,3.292090318,1.343990244
38739,9/2/23 18:00,FENC,Chlorophyll-a Fluorescence,0.053498743,0.009713236,0.003965412
38740,9/2/23 18:00,FENC,pH,7.296751333,0.025195124,0.010285866
38741,9/2/23 18:00,FENC,pH mV,-23.69284667,1.49442655,0.610097084
38742,9/2/23 18:00,FENC,Temperature,23.18697833,0.16832163,0.068717018
38743,9/2/23 19:00,ASHC,Actual Conductivity,36998.65833,914.2816439,373.2539181
38744,9/2/23 19:00,ASHC,Salinity,24.60866833,0.616789015,0.251803061
38745,9/2/23 19:00,ASHC,Resistivity,27.04199167,0.679396602,0.277362502
38746,9/2/23 19:00,ASHC,Total Dissolved Solids,24.831665,0.560315611,0.22874789
38747,9/2/23 19:00,ASHC,RDO Concentration,2.129671833,0.188465351,0.076940657
38748,9/2/23 19:00,ASHC,RDO Saturation,27.801505,2.445235727,0.998263305
38749,9/2/23 19:00,ASHC,Oxygen Partial Pressure,40.09995833,3.522937217,1.438233096
38750,9/2/23 19:00,ASHC,Chlorophyll-a Fluorescence,2.3049685,1.098641228,0.448518403
38751,9/2/23 19:00,ASHC,pH,7.574139167,0.029791454,0.01216231
38752,9/2/23 19:00,ASHC,pH mV,-32.71142667,1.756311817,0.717011297
38753,9/2/23 19:00,ASHC,Temperature,23.34817833,0.185535671,0.075744621
38754,9/2/23 19:00,FENC,Actual Conductivity,35918.97333,187.596477,76.58594104
38755,9/2/23 19:00,FENC,Salinity,24.13594833,0.069024182,0.028179004
38756,9/2/23 19:00,FENC,Resistivity,27.84106833,0.145121146,0.05924546
38757,9/2/23 19:00,FENC,Total Dissolved Solids,24.413655,0.060357876,0.024641
38758,9/2/23 19:00,FENC,RDO Concentration,4.893708667,0.128646519,0.052519721
38759,9/2/23 19:00,FENC,RDO Saturation,65.69274667,1.916104049,0.782246203
38760,9/2/23 19:00,FENC,Oxygen Partial Pressure,90.39151667,2.615089193,1.067605692
38761,9/2/23 19:00,FENC,Chlorophyll-a Fluorescence,0.082213152,0.039609062,0.016170332
38762,9/2/23 19:00,FENC,pH,7.236400833,0.019680054,0.008034349
38763,9/2/23 19:00,FENC,pH mV,-20.1118,1.164827249,0.475538733
38764,9/2/23 19:00,FENC,Temperature,22.71295667,0.140358442,0.057301094
38765,9/2/23 20:00,ASHC,Actual Conductivity,32563.52,1417.710641,578.7779455
38766,9/2/23 20:00,ASHC,Salinity,21.76928,0.920727256,0.375885328
38767,9/2/23 20:00,ASHC,Resistivity,30.75762,1.334676841,0.544879539
38768,9/2/23 20:00,ASHC,Total Dissolved Solids,22.240205,0.847505226,0.34599256
38769,9/2/23 20:00,ASHC,RDO Concentration,2.2300215,0.109399817,0.044662288
38770,9/2/23 20:00,ASHC,RDO Saturation,28.18120667,1.243874599,0.507809678
38771,9/2/23 20:00,ASHC,Oxygen Partial Pressure,40.70783,1.806011197,0.737300984
38772,9/2/23 20:00,ASHC,Chlorophyll-a Fluorescence,1.814157617,0.980631563,0.400341159
38773,9/2/23 20:00,ASHC,pH,7.5165345,0.033318748,0.013602322
38774,9/2/23 20:00,ASHC,pH mV,-29.236475,1.985327822,0.810506689
38775,9/2/23 20:00,ASHC,Temperature,22.46356167,0.316791357,0.12932953
38776,9/2/23 20:00,FENC,Actual Conductivity,35439.125,171.8199326,70.14519374
38777,9/2/23 20:00,FENC,Salinity,23.97838333,0.067208192,0.027437629
38778,9/2/23 20:00,FENC,Resistivity,28.21795167,0.136875046,0.055879004
38779,9/2/23 20:00,FENC,Total Dissolved Solids,24.27761833,0.058993254,0.024083895
38780,9/2/23 20:00,FENC,RDO Concentration,4.501864,0.172179828,0.07029212
38781,9/2/23 20:00,FENC,RDO Saturation,59.951225,2.425891508,0.990366061
38782,9/2/23 20:00,FENC,Oxygen Partial Pressure,82.54605833,3.325660584,1.357695248
38783,9/2/23 20:00,FENC,Chlorophyll-a Fluorescence,0.06276691,0.015940533,0.006507695
38784,9/2/23 20:00,FENC,pH,7.185781833,0.014009842,0.005719494
38785,9/2/23 20:00,FENC,pH mV,-17.11726333,0.828326519,0.338162885
38786,9/2/23 20:00,FENC,Temperature,22.32092333,0.121444879,0.049579664
38787,9/2/23 21:00,ASHC,Actual Conductivity,32969.77167,3619.207435,1477.535248
38788,9/2/23 21:00,ASHC,Salinity,22.24626,2.588586554,1.056786036
38789,9/2/23 21:00,ASHC,Resistivity,30.631785,3.294858007,1.345120149
38790,9/2/23 21:00,ASHC,Total Dissolved Solids,22.67505333,2.382955296,0.972837426
38791,9/2/23 21:00,ASHC,RDO Concentration,2.224605,0.650138072,0.265417757
38792,9/2/23 21:00,ASHC,RDO Saturation,28.13357667,8.709705673,3.555722451
38793,9/2/23 21:00,ASHC,Oxygen Partial Pressure,40.65832833,12.57325286,5.133008986
38794,9/2/23 21:00,ASHC,Chlorophyll-a Fluorescence,1.6800837,0.885784093,0.361619842
38795,9/2/23 21:00,ASHC,pH,7.508480667,0.131010312,0.053484736
38796,9/2/23 21:00,ASHC,pH mV,-28.73261833,7.700565095,3.143742536
38797,9/2/23 21:00,ASHC,Temperature,22.10613333,0.239922204,0.09794783
38798,9/2/23 21:00,FENC,Actual Conductivity,34753.71667,192.9023283,78.75204576
38799,9/2/23 21:00,FENC,Salinity,23.683755,0.081307771,0.033193758
38800,9/2/23 21:00,FENC,Resistivity,28.77463833,0.159371225,0.06506303
38801,9/2/23 21:00,FENC,Total Dissolved Solids,24.01702333,0.071798659,0.02931168
38802,9/2/23 21:00,FENC,RDO Concentration,4.0655835,0.08103871,0.033083915
38803,9/2/23 21:00,FENC,RDO Saturation,53.62190667,1.14577759,0.467761742
38804,9/2/23 21:00,FENC,Oxygen Partial Pressure,73.88440833,1.570140807,0.6410073
38805,9/2/23 21:00,FENC,Chlorophyll-a Fluorescence,0.053971653,0.014602272,0.005961353
38806,9/2/23 21:00,FENC,pH,7.147197,0.007166836,0.002925849
38807,9/2/23 21:00,FENC,pH mV,-14.83321167,0.424929984,0.17347694
38808,9/2/23 21:00,FENC,Temperature,21.88866,0.126348263,0.051581462
38809,9/2/23 22:00,ASHC,Actual Conductivity,37283.78,1000.770255,408.5627456
38810,9/2/23 22:00,ASHC,Salinity,25.44988167,0.801937892,0.327389774
