plate_extraction_key,PlateDate_Key,PlateDate_Label,Well,mg_tissue,Vial_Label_Check,plate_extract_notes,Username,PlateRow,PlateCol,Extraction_plan_Key,Extraction_plan_Label
c20aff6f,0b4c6e6b,CviMVP_PlDNA_5_04202023,C8,19,CviMVP_10620,,nicole.mongillo28@gmail.com,C,8,amiwig7z,C8_CviMVP_PlDNA_5__SG_1177__84b10c5a
db40f1ed,0b4c6e6b,CviMVP_PlDNA_5_04202023,D8,22,CviMVP_12574,,nicole.mongillo28@gmail.com,D,8,3dx73jx4,D8_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1850__dfd894f5
55eee1f2,0b4c6e6b,CviMVP_PlDNA_5_04202023,E8,21,CviMVP_11713,,nicole.mongillo28@gmail.com,E,8,ryie11l5,E8_CviMVP_PlDNA_5__SG_1555__8dbba465
0fce7f18,0b4c6e6b,CviMVP_PlDNA_5_04202023,F8,19,CviMVP_10790,,nicole.mongillo28@gmail.com,F,8,sigam1sm,F8_CviMVP_PlDNA_5__SG_1236__d423013f
8460ca6f,0b4c6e6b,CviMVP_PlDNA_5_04202023,G8,20,CviMVP_11109,,nicole.mongillo28@gmail.com,G,8,bkt5hbxb,G8_CviMVP_PlDNA_5__SG_1347__6fd02556
ec4c38a2,0b4c6e6b,CviMVP_PlDNA_5_04202023,H8,20,CviMVP_12360,"Technical replicate, originally in plate 4",nicole.mongillo28@gmail.com,H,8,t1bb0bzt,H8_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1776__3c0d0ba6
db505406,0b4c6e6b,CviMVP_PlDNA_5_04202023,A9,19,CviMVP_12016,,nicole.mongillo28@gmail.com,A,9,2e8ivi5i,A9_CviMVP_PlDNA_5__SG_1659__12a25bac
88886ed0,0b4c6e6b,CviMVP_PlDNA_5_04202023,B9,18,CviMVP_10581,,nicole.mongillo28@gmail.com,B,9,pzqasspn,B9_CviMVP_PlDNA_5__SG_1160__aff920b0
95b54fcf,0b4c6e6b,CviMVP_PlDNA_5_04202023,C9,20,CviMVP_10584,"Piece of tissue fell on counter, rinsed in 95% EtOH",nicole.mongillo28@gmail.com,C,9,vxmooojc,C9_CviMVP_PlDNA_5__SG_1161__bee23f77
290112c1,0b4c6e6b,CviMVP_PlDNA_5_04202023,D9,21,CviMVP_10575,,nicole.mongillo28@gmail.com,D,9,s368olfy,D9_CviMVP_PlDNA_5__SG_1157__3a105b17
4956813a,0b4c6e6b,CviMVP_PlDNA_5_04202023,E9,21,CviMVP_10711,,nicole.mongillo28@gmail.com,E,9,kymaqoav,E9_CviMVP_PlDNA_5__SG_1208__b3818e2e
7aad79fc,0b4c6e6b,CviMVP_PlDNA_5_04202023,F9,22,CviMVP_10076,,nicole.mongillo28@gmail.com,F,9,k5s7m5ij,F9_CviMVP_PlDNA_5__SG_1030__ea0d7b30
83f42b47,0b4c6e6b,CviMVP_PlDNA_5_04202023,G9,22,CviMVP_12150,,nicole.mongillo28@gmail.com,G,9,ip55cvix,G9_CviMVP_PlDNA_5__SG_1705__f9a5bc2b
7400f65b,0b4c6e6b,CviMVP_PlDNA_5_04202023,H9,20,CviMVP_11933,,nicole.mongillo28@gmail.com,H,9,ds9sg0mm,H9_CviMVP_PlDNA_5__SG_1631__9c37eb1c
f6446787,0b4c6e6b,CviMVP_PlDNA_5_04202023,A10,18,CviMVP_30030,,nicole.mongillo28@gmail.com,A,10,bwu8ud43,A10_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_3010__78670ac9
d12f4dc6,0b4c6e6b,CviMVP_PlDNA_5_04202023,B10,20,CviMVP_10104,,nicole.mongillo28@gmail.com,B,10,fj4qlaup,B10_CviMVP_PlDNA_5__SG_1037__baf65a49
1964ff4d,0b4c6e6b,CviMVP_PlDNA_5_04202023,C10,22,CviMVP_12133,,nicole.mongillo28@gmail.com,C,10,1wx5w2ry,C10_CviMVP_PlDNA_5__SG_1699__ba3f6196
82da66c7,0b4c6e6b,CviMVP_PlDNA_5_04202023,D10,21,CviMVP_12058,,nicole.mongillo28@gmail.com,D,10,5sotetgq,D10_CviMVP_PlDNA_5__SG_1673__65fa18bf
bb48c0ab,0b4c6e6b,CviMVP_PlDNA_5_04202023,E10,21,CviMVP_11086,,nicole.mongillo28@gmail.com,E,10,y66n5kyj,E10_CviMVP_PlDNA_5__SG_1339__2f706811
e93a1f9f,0b4c6e6b,CviMVP_PlDNA_5_04202023,F10,19,CviMVP_10531,,nicole.mongillo28@gmail.com,F,10,dwbrco57,F10_CviMVP_PlDNA_5__SG_1140__2d92ccfe
89d5c946,0b4c6e6b,CviMVP_PlDNA_5_04202023,G10,19,CviMVP_12078,,nicole.mongillo28@gmail.com,G,10,gjvgke0w,G10_CviMVP_PlDNA_5__SG_1680__659f75bd
e10c7da5,0b4c6e6b,CviMVP_PlDNA_5_04202023,H10,22,CviMVP_11317,,nicole.mongillo28@gmail.com,H,10,t7n7tjzr,H10_CviMVP_PlDNA_5__SG_1420__9ee80cac
e2bce7f4,0b4c6e6b,CviMVP_PlDNA_5_04202023,A11,22,CviMVP_30078,,nicole.mongillo28@gmail.com,A,11,4ht3a85j,A11_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_3026__80be4f10
6273b11f,0b4c6e6b,CviMVP_PlDNA_5_04202023,B11,19,CviMVP_30103,,nicole.mongillo28@gmail.com,B,11,4tc3guwo,B11_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_3035__b56ac115
238f68f4,0b4c6e6b,CviMVP_PlDNA_5_04202023,C11,21,CviMVP_12583,,nicole.mongillo28@gmail.com,C,11,72k64zfw,C11_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1853__a4196b8b
0fe26ac8,0b4c6e6b,CviMVP_PlDNA_5_04202023,D11,22,CviMVP_11617,,nicole.mongillo28@gmail.com,D,11,lc3z3c5v,D11_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1523__b1a44415
693957be,0b4c6e6b,CviMVP_PlDNA_5_04202023,E11,23,CviMVP_10414,"Piece of tissue fell on counter, rinsed in 95% EtOH",nicole.mongillo28@gmail.com,E,11,0o4whoaf,E11_CviMVP_PlDNA_5__SG_1084__5795889f
74311f9f,0b4c6e6b,CviMVP_PlDNA_5_04202023,F11,22,CviMVP_12049,,nicole.mongillo28@gmail.com,F,11,shwvkkur,F11_CviMVP_PlDNA_5__SG_1670__85f16b0e
c39803f7,0b4c6e6b,CviMVP_PlDNA_5_04202023,G11,20,CviMVP_12440,,nicole.mongillo28@gmail.com,G,11,pqcte1bz,G11_CviMVP_PlDNA_5__SG_1803__645f7974
d160ce98,0b4c6e6b,CviMVP_PlDNA_5_04202023,H11,21,CviMVP_10937,,nicole.mongillo28@gmail.com,H,11,2zlhki8s,H11_CviMVP_PlDNA_5__SG_1288__67942cfd
7d9df3b5,0b4c6e6b,CviMVP_PlDNA_5_04202023,A12,21,CviMVP_12505,,nicole.mongillo28@gmail.com,A,12,o36kfjup,A12_CviMVP_PlDNA_5__SG_1825__b3a90178
b42bd582,0b4c6e6b,CviMVP_PlDNA_5_04202023,B12,19,CviMVP_11036,,nicole.mongillo28@gmail.com,B,12,kqvrooiy,B12_CviMVP_PlDNA_5__SG_1322__2335500b
1c542298,0b4c6e6b,CviMVP_PlDNA_5_04202023,C12,22,CviMVP_11112,,nicole.mongillo28@gmail.com,C,12,av5wizyc,C12_CviMVP_PlDNA_5__SG_1348__b189398c
06e0916f,0b4c6e6b,CviMVP_PlDNA_5_04202023,D12,22,CviMVP_12592,,nicole.mongillo28@gmail.com,D,12,q2egccl4,D12_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1856__c5dc6416
f5825b08,0b4c6e6b,CviMVP_PlDNA_5_04202023,E12,20,CviMVP_10643,,nicole.mongillo28@gmail.com,E,12,3ydbg58f,E12_CviMVP_PlDNA_5__SG_1185__aba5efd7
8841c656,0b4c6e6b,CviMVP_PlDNA_5_04202023,F12,20,CviMVP_11740,,nicole.mongillo28@gmail.com,F,12,z4dvmzqj,F12_CviMVP_PlDNA_5__SG_1564__9305f148
9a317088,0b4c6e6b,CviMVP_PlDNA_5_04202023,G12,22,CviMVP_12604,,nicole.mongillo28@gmail.com,G,12,mbtxvwrt,G12_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1860__6b3c9694
b737d6cd,0b4c6e6b,CviMVP_PlDNA_5_04202023,H12,22,CviMVP_11178,,nicole.mongillo28@gmail.com,H,12,g14c36u2,H12_CviMVP_PlDNA_5__SG_1370__ad268e37
c0d4532d,0f4ca3e0,CviMVP_PlDNA_5_20230426_B3,B3,19,CviMVP_12013,,kiranbajaj008@gmail.com,B,3,7fp3x2j8,B3_CviMVP_PlDNA_5__SG_1658__dcd3c107
c6fb5f7e,6dd132e0,CviMVP_PlDNA_5_20230426_B4,B4,20,CviMVP_10676,,kiranbajaj008@gmail.com,B,4,5l8xu5wo,B4_CviMVP_PlDNA_5__SG_1196__1127cf33
ff248ad0,f588cacd,CviMVP_PlDNA_5_20230426_E5,E5,22,CviMVP_10708,,kiranbajaj008@gmail.com,E,5,3tuzf2aw,E5_CviMVP_PlDNA_5__SG_1207__e09a88dc
cc0d0a16,c236fc1d,CviMVP_PlDNA_5_20230426_G5,G5,18,CviMVP_10693,,kiranbajaj008@gmail.com,G,5,49x62976,G5_CviMVP_PlDNA_5__SG_1202__19d39fd0
42718291,3aa8034d,CviMVP_PlDNA_5_20230426_C7,C7,22,CviMVP_11600,,kiranbajaj008@gmail.com,C,7,w1x96vei,C7_CviMVP_PlDNA_5__SG-sharedLotterhosPuritz_1517__6dd8eee1
2166acb7,43da2545,CviMVP_PlDNA_5_20230426_E9,E9,22,CviMVP_10711,,kiranbajaj008@gmail.com,E,9,kymaqoav,E9_CviMVP_PlDNA_5__SG_1208__b3818e2e
0784bf55,74f41e16,CviMVP_PlDNA_5_20230426_G9,G9,20,CviMVP_12150,,kiranbajaj008@gmail.com,G,9,ip55cvix,G9_CviMVP_PlDNA_5__SG_1705__f9a5bc2b
0943a8c8,eb881194,CviMVP_PlDNA_5_Replace_20230426_B5,B5,22,CviMVP_11271,CviMVP_11269 was replaced with CviMVP_11271 because the initial sample did not have enough tissue for re-extraction. Not sure how to change this in the app,kiranbajaj008@gmail.com,B,5,8df354fe,B5_CviMVP_PlDNA_5_Replace__SG_1402__TODO
11f601c4,411026d6,CviMVP_PlDNA_3_20230605,A7,22,CviMVP_10417,Accidentally swapped A7 & B7 - A7 has CviMVP_10417,camillerumberger11@gmail.com,A,7,5b6sq3k8,B7_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1769__28e6bcda
ab26b058,411026d6,CviMVP_PlDNA_3_20230605,B7,20,CviMVP_12339,Accidentally swapped A7 & B7 - B7 has CviMVP_12339,camillerumberger11@gmail.com,B,7,el2gh5cx,A7_CviMVP_PlDNA_3__SG_1092__7cb45c20
c76b92d2,411026d6,CviMVP_PlDNA_3_20230605,C7,22,CviMVP_10411,,camillerumberger11@gmail.com,C,7,ie283ucg,C7_CviMVP_PlDNA_3__SG_1089__171c56fe
7aabb450,411026d6,CviMVP_PlDNA_3_20230605,D7,22,CviMVP_12247,,camillerumberger11@gmail.com,D,7,n9v5kdou,D7_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1738__63fe4ba4
cd25df26,411026d6,CviMVP_PlDNA_3_20230605,E7,22,CviMVP_12494,,camillerumberger11@gmail.com,E,7,42lgmtsh,E7_CviMVP_PlDNA_3__SG_1821__7af88346
6e759fa5,411026d6,CviMVP_PlDNA_3_20230605,F7,21,CviMVP_11127,,camillerumberger11@gmail.com,F,7,gw0m7v5s,F7_CviMVP_PlDNA_3__SG_1353__99c23436
2329fcfc,411026d6,CviMVP_PlDNA_3_20230605,G7,21,CviMVP_12106,,camillerumberger11@gmail.com,G,7,flqc5m1i,G7_CviMVP_PlDNA_3__SG_1690__7193fce4
274b2384,411026d6,CviMVP_PlDNA_3_20230605,H7,22,CviMVP_12707,,camillerumberger11@gmail.com,H,7,or8zrmnn,H7_CviMVP_PlDNA_3__SG_1895__7630aa9e
d295544e,411026d6,CviMVP_PlDNA_3_20230605,A8,20,CviMVP_10784,,camillerumberger11@gmail.com,A,8,hegbxra1,A8_CviMVP_PlDNA_3__SG_1234__3dfd6aa1
3d8b276e,411026d6,CviMVP_PlDNA_3_20230605,B8,20,CviMVP_11656,,camillerumberger11@gmail.com,B,8,05y3s02n,B8_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1536__2cb8b409
4b40b9cb,411026d6,CviMVP_PlDNA_3_20230605,C8,18,CviMVP_10849,,camillerumberger11@gmail.com,C,8,s0i5g20t,C8_CviMVP_PlDNA_3__SG_1257__2d61b6c8
dc59992e,411026d6,CviMVP_PlDNA_3_20230605,D8,20,CviMVP_10649,,camillerumberger11@gmail.com,D,8,hfoohyz2,D8_CviMVP_PlDNA_3__SG_1187__d1d068e1
4aeb1599,411026d6,CviMVP_PlDNA_3_20230605,E8,19,CviMVP_12485,,camillerumberger11@gmail.com,E,8,8etm81nd,E8_CviMVP_PlDNA_3__SG_1818__5a48bf6b
fa6fc09a,411026d6,CviMVP_PlDNA_3_20230605,F8,22,CviMVP_11154,,camillerumberger11@gmail.com,F,8,1pijs8cg,F8_CviMVP_PlDNA_3__SG_1362__e986275b
22c0a616,411026d6,CviMVP_PlDNA_3_20230605,G8,22,CviMVP_12226,,camillerumberger11@gmail.com,G,8,cyhw9bk9,G8_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1731__ec34a354
f3c3b11d,411026d6,CviMVP_PlDNA_3_20230605,H8,22,CviMVP_11582,,camillerumberger11@gmail.com,H,8,413v19bd,H8_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1511__e7286bb7
3e50dc5d,411026d6,CviMVP_PlDNA_3_20230605,A9,20,CviMVP_10579,,camillerumberger11@gmail.com,A,9,zflwkbwa,A9_CviMVP_PlDNA_3__SG_1159__a3a06726
99a69423,411026d6,CviMVP_PlDNA_3_20230605,B9,20,CviMVP_10282,,camillerumberger11@gmail.com,B,9,2r3ew6qd,B9_CviMVP_PlDNA_3__SG_1043__a6bf86da
c4c3688e,411026d6,CviMVP_PlDNA_3_20230605,C9,14,CviMVP_11525,"used all tissue left, may need to replace (check quantification and quality data)",camillerumberger11@gmail.com,C,9,debvufla,C9_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1492__f748ad4a
69ce2fd3,411026d6,CviMVP_PlDNA_3_20230605,D9,20,CviMVP_11987,,camillerumberger11@gmail.com,D,9,v3qewtnl,D9_CviMVP_PlDNA_3__SG_1649__66175ee3
197d0aad,411026d6,CviMVP_PlDNA_3_20230605,E9,20,CviMVP_10060,,camillerumberger11@gmail.com,E,9,02f5rtcw,E9_CviMVP_PlDNA_3__SG_1026__d9b276d4
a755e7a7,411026d6,CviMVP_PlDNA_3_20230605,F9,22,CviMVP_11543,,camillerumberger11@gmail.com,F,9,8xpef1ir,F9_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1498__82354aba
a41c3462,411026d6,CviMVP_PlDNA_3_20230605,G9,22,CviMVP_12721,,camillerumberger11@gmail.com,G,9,ufkbn1qo,G9_CviMVP_PlDNA_3__SG_1900__613a738d
32bf037c,411026d6,CviMVP_PlDNA_3_20230605,H9,22,CviMVP_11948,,camillerumberger11@gmail.com,H,9,jzempav1,H9_CviMVP_PlDNA_3__SG_1636__e34f2d48
01e9941d,411026d6,CviMVP_PlDNA_3_20230605,A10,20,CviMVP_10018,,camillerumberger11@gmail.com,A,10,nslvj7oe,A10_CviMVP_PlDNA_3__SG_1015__9b0b22ae
615a701b,523c06d1,CviMBP_PlDNA_3_20230605_Replace_B10,B10,19,CviMVP_11283,Replacing with CviMVP_11288,camillerumberger11@gmail.com,B,10,4omdd57o,B10_CviMVP_PlDNA_3__SG_1408__50e1adcf
54d0eb28,411026d6,CviMVP_PlDNA_3_20230605,C10,22,CviMVP_10108,,camillerumberger11@gmail.com,C,10,acvinvy9,C10_CviMVP_PlDNA_3__SG_1038__a10f506e
bf5dba94,411026d6,CviMVP_PlDNA_3_20230605,D10,22,CviMVP_10690,,camillerumberger11@gmail.com,D,10,ba2wf9c3,D10_CviMVP_PlDNA_3__SG_1201__90dd9abc
57ecd573,411026d6,CviMVP_PlDNA_3_20230605,E10,20,CviMVP_30162,,camillerumberger11@gmail.com,E,10,scr9r0qs,E10_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3055__e8238a80
9440e59c,411026d6,CviMVP_PlDNA_3_20230605,F10,22,CviMVP_30045,,camillerumberger11@gmail.com,F,10,5ghmbw6j,F10_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3015__1562c46c
d2f9f66e,411026d6,CviMVP_PlDNA_3_20230605,G10,20,CviMVP_11042,,camillerumberger11@gmail.com,G,10,0uukgmcy,G10_CviMVP_PlDNA_3__SG_1324__0c891359
fe731c81,411026d6,CviMVP_PlDNA_3_20230605,H10,21,CviMVP_30156,,camillerumberger11@gmail.com,H,10,wxrja2sg,H10_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3053__b1bf0ddb
bbc6bed4,411026d6,CviMVP_PlDNA_3_20230605,A11,20,CviMVP_12753,,camillerumberger11@gmail.com,A,11,jilk71ar,A11_CviMVP_PlDNA_3__SG_1911__4c46219c
9c470c8b,411026d6,CviMVP_PlDNA_3_20230605,B11,22,CviMVP_11844,,camillerumberger11@gmail.com,B,11,le0u0k0o,B11_CviMVP_PlDNA_3__SG_1601__e0aa9062
a2496ab9,411026d6,CviMVP_PlDNA_3_20230605,C11,21,CviMVP_11059,,camillerumberger11@gmail.com,C,11,1igdfp6h,C11_CviMVP_PlDNA_3__SG_1330__1af8467d
ac70f438,411026d6,CviMVP_PlDNA_3_20230605,D11,22,CviMVP_10463,,camillerumberger11@gmail.com,D,11,6ml92si3,D11_CviMVP_PlDNA_3__SG_1109__d2a7f6ab
bec277ff,411026d6,CviMVP_PlDNA_3_20230605,E11,20,CviMVP_11027,,camillerumberger11@gmail.com,E,11,c20iz77d,E11_CviMVP_PlDNA_3__SG_1319__f6abf4f5
64257aea,411026d6,CviMVP_PlDNA_3_20230605,F11,22,CviMVP_12267,,camillerumberger11@gmail.com,F,11,aizit4pm,F11_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1745__f187941c
df80eb8a,411026d6,CviMVP_PlDNA_3_20230605,G11,18,CviMVP_10438,,camillerumberger11@gmail.com,G,11,e4afpprf,G11_CviMVP_PlDNA_3__SG_1097__01d67bb5
113b2d21,411026d6,CviMVP_PlDNA_3_20230605,H11,21,CviMVP_10506,,camillerumberger11@gmail.com,H,11,d97nx0sx,H11_CviMVP_PlDNA_3__SG_1130__d4280f98
2b9dc776,411026d6,CviMVP_PlDNA_3_20230605,A12,22,CviMVP_11083,,camillerumberger11@gmail.com,A,12,2hx2wbx9,A12_CviMVP_PlDNA_3__SG_1338__95293c8f
96a39ca4,411026d6,CviMVP_PlDNA_3_20230605,B12,19,CviMVP_10448,,camillerumberger11@gmail.com,B,12,31gco7q1,B12_CviMVP_PlDNA_3__SG_1102__48c637c3
eaa03d8c,411026d6,CviMVP_PlDNA_3_20230605,C12,21,CviMVP_11151,,camillerumberger11@gmail.com,C,12,08le8qp6,C12_CviMVP_PlDNA_3__SG_1361__9b1f4445
af76d248,411026d6,CviMVP_PlDNA_3_20230605,D12,20,CviMVP_12515,,camillerumberger11@gmail.com,D,12,5pywi93q,D12_CviMVP_PlDNA_3__SG_1829__bda513f5
557860d9,411026d6,CviMVP_PlDNA_3_20230605,E12,18,CviMVP_10615,,camillerumberger11@gmail.com,E,12,2br9pxad,E12_CviMVP_PlDNA_3__SG_1175__7417dc30
a7d2b9f2,411026d6,CviMVP_PlDNA_3_20230605,F12,22,CviMVP_12190,,camillerumberger11@gmail.com,F,12,tvu11jgh,F12_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1719__c3f350c9
27d74a46,411026d6,CviMVP_PlDNA_3_20230605,G12,22,CviMVP_10670,,camillerumberger11@gmail.com,G,12,8spgodtb,G12_CviMVP_PlDNA_3__SG_1194__879483b0
1943d0ba,411026d6,CviMVP_PlDNA_3_20230605,H12,19,CviMVP_30063,,camillerumberger11@gmail.com,H,12,9ql468hf,H12_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3021__448ac77f
84b8a964,0cbe9f57,CviMVP_PlDNA_3_20230608,A1,20,CviMVP_11957,,nicole.mongillo28@gmail.com,A,1,p3n634t8,A1_CviMVP_PlDNA_3__SG_1639__db25a5c3
f1b5eba3,0cbe9f57,CviMVP_PlDNA_3_20230608,B1,20,CviMVP_12138,,nicole.mongillo28@gmail.com,B,1,60dlwc6j,B1_CviMVP_PlDNA_3__SG_1701__4821db1f
80421ebe,0cbe9f57,CviMVP_PlDNA_3_20230608,C1,21,CviMVP_30105,,nicole.mongillo28@gmail.com,C,1,qj85w3yk,C1_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3036__408ed892
84f6e679,0cbe9f57,CviMVP_PlDNA_3_20230608,D1,22,CviMVP_10112,,nicole.mongillo28@gmail.com,D,1,fc65ml7c,D1_CviMVP_PlDNA_3__SG_1039__1b561850
b3ce3c6b,0cbe9f57,CviMVP_PlDNA_3_20230608,E1,18,,,nicole.mongillo28@gmail.com,E,1,cvv0axb6,E1_CviMVP_PlDNA_3__SG_1031__1b3cca54
94296c27,0cbe9f57,CviMVP_PlDNA_3_20230608,F1,20,CviMVP_11966,,nicole.mongillo28@gmail.com,F,1,bhojynfe,F1_CviMVP_PlDNA_3__SG_1642__8ae9c894
bcf818d9,0cbe9f57,CviMVP_PlDNA_3_20230608,G1,22,CviMVP_10563,,nicole.mongillo28@gmail.com,G,1,ht3tloy0,G1_CviMVP_PlDNA_3__SG_1152__e87ad87c
3c927910,a97abf4b,CviMVP_PlDNA_3_Replace_20230608_H1,H1,22,CviMVP_11853,,nicole.mongillo28@gmail.com,H,1,af53a202,H1_CviMVP_PlDNA_3_Replace__SG_1604__97e84e04
bdde8084,0cbe9f57,CviMVP_PlDNA_3_20230608,A2,21,CviMVP_11326,,nicole.mongillo28@gmail.com,A,2,pdgvy161,A2_CviMVP_PlDNA_3__SG_1423__43438d17
39bcbbc3,0cbe9f57,CviMVP_PlDNA_3_20230608,B2,21,CviMVP_10882,,nicole.mongillo28@gmail.com,B,2,54cfbwua,B2_CviMVP_PlDNA_3__SG_1269__e89a1c9c
c82bd599,0cbe9f57,CviMVP_PlDNA_3_20230608,C2,18,CviMVP_10303,,nicole.mongillo28@gmail.com,C,2,t5fcccvk,C2_CviMVP_PlDNA_3__SG_1051__b2f89cc5
15f478af,0cbe9f57,CviMVP_PlDNA_3_20230608,D2,20,CviMVP_11719,,nicole.mongillo28@gmail.com,D,2,mouc97rh,D2_CviMVP_PlDNA_3__SG_1557__d47a231f
20ad64f7,e970c602,CviMVP_PlDNA_3_Replace_20230608_E2,E2,18,CviMVP_30096,,nicole.mongillo28@gmail.com,E,2,47212cdc,E2_CviMVP_PlDNA_3_Replace__SG-sharedLotterhosPuritz_3032__9c42b30e
bdaa80ad,11dac974,CviMVP_PlDNA_3_Replace_20230608_F2,F2,15,CviMVP_11507,Empty of tissue now,nicole.mongillo28@gmail.com,F,2,9415054c,F2_CviMVP_PlDNA_3_Replace__SG-sharedLotterhosPuritz_1486__97845837
11a3996e,0cbe9f57,CviMVP_PlDNA_3_20230608,G2,18,CviMVP_12229,,nicole.mongillo28@gmail.com,G,2,f2fbbnkv,G2_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1732__312c1a7e
c8f45b2c,0cbe9f57,CviMVP_PlDNA_3_20230608,H2,22,CviMVP_12384,,nicole.mongillo28@gmail.com,H,2,q3lhya1e,H2_CviMVP_PlDNA_3__SG_1784__29ba5533
615ef424,0cbe9f57,CviMVP_PlDNA_3_20230608,A3,19,CviMVP_12199,,nicole.mongillo28@gmail.com,A,3,s9b4bucp,A3_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1722__d9620874
6e0f02ea,0cbe9f57,CviMVP_PlDNA_3_20230608,B3,21,CviMVP_12393,,nicole.mongillo28@gmail.com,B,3,ibhf5r94,B3_CviMVP_PlDNA_3__SG_1787__8a972806
f763cd37,0cbe9f57,CviMVP_PlDNA_3_20230608,C3,20,CviMVP_30069,,nicole.mongillo28@gmail.com,C,3,0eg2o2w9,C3_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3023__12b47c5b
74ce2281,0cbe9f57,CviMVP_PlDNA_3_20230608,D3,19,CviMVP_10931,,nicole.mongillo28@gmail.com,D,3,c6y6hlej,D3_CviMVP_PlDNA_3__SG_1286__59268f67
dbb52b74,5fc775b1,CviMVP_PlDNA_3_Replace_20230608_E3,E3,21,CviMVP_10534,,nicole.mongillo28@gmail.com,E,3,519e1cfe,E3_CviMVP_PlDNA_3_Replace__SG_1141__da432123
f84d549a,0cbe9f57,CviMVP_PlDNA_3_20230608,F3,22,CviMVP_11451,,nicole.mongillo28@gmail.com,F,3,ntt80ad7,F3_CviMVP_PlDNA_3__SG_1467__0471606e
47cd6fc6,0cbe9f57,CviMVP_PlDNA_3_20230608,G3,19,CviMVP_10940,,nicole.mongillo28@gmail.com,G,3,rjcm3lbe,G3_CviMVP_PlDNA_3__SG_1289__ce6a63ea
2892279b,0cbe9f57,CviMVP_PlDNA_3_20230608,H3,20,CviMVP_12405,,nicole.mongillo28@gmail.com,H,3,3f0apfwl,H3_CviMVP_PlDNA_3__SG_1791__6994d958
713a8d37,0cbe9f57,CviMVP_PlDNA_3_20230608,A4,22,CviMVP_12607,,nicole.mongillo28@gmail.com,A,4,rznwpqrf,A4_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1861__4b537e7a
fcd2cfdc,0cbe9f57,CviMVP_PlDNA_3_20230608,B4,22,CviMVP_11234,,nicole.mongillo28@gmail.com,B,4,sdb4cbvt,B4_CviMVP_PlDNA_3__SG_1389__08911bbf
7e286bef,0cbe9f57,CviMVP_PlDNA_3_20230608,C4,21,CviMVP_11771,,nicole.mongillo28@gmail.com,C,4,76yeuwf0,C4_CviMVP_PlDNA_3__SG_1575__5d10637a
42f4ba9d,0cbe9f57,CviMVP_PlDNA_3_20230608,D4,22,CviMVP_10638,,nicole.mongillo28@gmail.com,D,4,35v3tet6,D4_CviMVP_PlDNA_3__SG_1183__5414cc84
f4f238db,0cbe9f57,CviMVP_PlDNA_3_20230608,E4,22,CviMVP_12712,,nicole.mongillo28@gmail.com,E,4,5fad3mrt,E4_CviMVP_PlDNA_3__SG_1898__e19706e2
d81404a3,0cbe9f57,CviMVP_PlDNA_3_20230608,F4,20,CviMVP_10960,,nicole.mongillo28@gmail.com,F,4,kynxqbit,F4_CviMVP_PlDNA_3__SG_1296__1006c251
6be17291,0cbe9f57,CviMVP_PlDNA_3_20230608,G4,22,CviMVP_11603,,nicole.mongillo28@gmail.com,G,4,u8ek9yzx,G4_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1518__4ff5ee3e
a8a98fe8,0cbe9f57,CviMVP_PlDNA_3_20230608,H4,19,CviMVP_12625,,nicole.mongillo28@gmail.com,H,4,3ioqwd9o,H4_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_1867__848c805c
4bb7575f,0cbe9f57,CviMVP_PlDNA_3_20230608,A5,20,CviMVP_10758,,nicole.mongillo28@gmail.com,A,5,mr1sew79,A5_CviMVP_PlDNA_3__SG_1225__19942566
e938ea2a,cc9871a3,CviMVP_PlDNA_3_Replace_20230608_B5,B5,22,CviMVP_11522,,nicole.mongillo28@gmail.com,B,5,d3a3625c,B5_CviMVP_PlDNA_3_Replace__SG-sharedLotterhosPuritz_1491__4d777632
